category,district,time_slot,hour,day_of_week,month,day,season,is_weekend,is_holiday,weather_condition,crowdlevel,tourist_season,festival_period
Historical,Kathmandu,afternoon,14,4,4,25,Spring,0,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,evening,18,4,4,25,Spring,0,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,morning,9,5,4,26,Spring,1,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,afternoon,14,5,4,26,Spring,1,0,Rainy,95.0,Peak,Yes
Historical,Kathmandu,evening,18,5,4,26,Spring,1,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,morning,9,6,4,27,Spring,1,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,afternoon,14,6,4,27,Spring,1,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,evening,18,6,4,27,Spring,1,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,morning,9,0,4,28,Spring,0,0,Rainy,79.5,Peak,Yes
Historical,Kathmandu,afternoon,14,0,4,28,Spring,0,0,Rainy,95.0,Peak,Yes
Historical,Kathmandu,evening,18,0,4,28,Spring,0,0,Rainy,95.0,Peak,Yes
Historical,Kathmandu,morning,9,1,4,29,Spring,0,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,afternoon,14,1,4,29,Spring,0,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,evening,18,1,4,29,Spring,0,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,morning,9,2,4,30,Spring,0,0,Rainy,77.4,Peak,Yes
Historical,Kathmandu,afternoon,14,2,4,30,Spring,0,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,evening,18,2,4,30,Spring,0,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,morning,9,3,5,1,Spring,0,0,Cloudy,78.3,Peak,No
Historical,Kathmandu,afternoon,14,3,5,1,Spring,0,0,Sunny,95.0,Peak,No
Historical,Kathmandu,evening,18,3,5,1,Spring,0,0,Cloudy,95.0,Peak,No
Historical,Kathmandu,morning,9,4,5,2,Spring,0,0,Cloudy,75.3,Peak,No
Historical,Kathmandu,afternoon,14,4,5,2,Spring,0,0,Rainy,77.3,Peak,No
Historical,Kathmandu,evening,18,4,5,2,Spring,0,0,Sunny,95.0,Peak,No
Historical,Kathmandu,morning,9,5,5,3,Spring,1,0,Sunny,95.0,Peak,No
Historical,Kathmandu,afternoon,14,5,5,3,Spring,1,0,Rainy,95.0,Peak,No
Historical,Kathmandu,evening,18,5,5,3,Spring,1,0,Cloudy,95.0,Peak,No
Historical,Kathmandu,morning,9,6,5,4,Spring,1,0,Rainy,78.8,Peak,No
Historical,Kathmandu,afternoon,14,6,5,4,Spring,1,0,Sunny,95.0,Peak,No
Historical,Kathmandu,evening,18,6,5,4,Spring,1,0,Sunny,95.0,Peak,No
Historical,Kathmandu,morning,9,0,5,5,Spring,0,0,Rainy,50.0,Peak,No
Historical,Kathmandu,afternoon,14,0,5,5,Spring,0,0,Rainy,82.1,Peak,No
Historical,Kathmandu,evening,18,0,5,5,Spring,0,0,Sunny,95.0,Peak,No
Historical,Kathmandu,morning,9,1,5,6,Spring,0,0,Rainy,44.6,Peak,No
Historical,Kathmandu,afternoon,14,1,5,6,Spring,0,0,Cloudy,95.0,Peak,No
Historical,Kathmandu,evening,18,1,5,6,Spring,0,0,Sunny,95.0,Peak,No
Historical,Kathmandu,morning,9,2,5,7,Spring,0,0,Cloudy,75.3,Peak,No
Historical,Kathmandu,afternoon,14,2,5,7,Spring,0,0,Sunny,95.0,Peak,No
Historical,Kathmandu,evening,18,2,5,7,Spring,0,0,Sunny,95.0,Peak,No
Historical,Kathmandu,morning,9,3,5,8,Spring,0,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,afternoon,14,3,5,8,Spring,0,0,Rainy,95.0,Peak,Yes
Historical,Kathmandu,evening,18,3,5,8,Spring,0,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,morning,9,4,5,9,Spring,0,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,afternoon,14,4,5,9,Spring,0,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,evening,18,4,5,9,Spring,0,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,morning,9,5,5,10,Spring,1,0,Rainy,95.0,Peak,Yes
Historical,Kathmandu,afternoon,14,5,5,10,Spring,1,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,evening,18,5,5,10,Spring,1,0,Rainy,95.0,Peak,Yes
Historical,Kathmandu,morning,9,6,5,11,Spring,1,0,Rainy,95.0,Peak,Yes
Historical,Kathmandu,afternoon,14,6,5,11,Spring,1,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,evening,18,6,5,11,Spring,1,0,Rainy,95.0,Peak,Yes
Historical,Kathmandu,morning,9,0,5,12,Spring,0,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,afternoon,14,0,5,12,Spring,0,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,evening,18,0,5,12,Spring,0,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,morning,9,1,5,13,Spring,0,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,afternoon,14,1,5,13,Spring,0,0,Rainy,95.0,Peak,Yes
Historical,Kathmandu,evening,18,1,5,13,Spring,0,0,Rainy,95.0,Peak,Yes
Historical,Kathmandu,morning,9,2,5,14,Spring,0,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,afternoon,14,2,5,14,Spring,0,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,evening,18,2,5,14,Spring,0,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,morning,9,3,5,15,Spring,0,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,afternoon,14,3,5,15,Spring,0,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,evening,18,3,5,15,Spring,0,0,Rainy,81.2,Peak,Yes
Historical,Kathmandu,morning,9,4,5,16,Spring,0,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,afternoon,14,4,5,16,Spring,0,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,evening,18,4,5,16,Spring,0,0,Rainy,87.2,Peak,Yes
Historical,Kathmandu,morning,9,5,5,17,Spring,1,0,Rainy,95.0,Peak,Yes
Historical,Kathmandu,afternoon,14,5,5,17,Spring,1,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,evening,18,5,5,17,Spring,1,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,morning,9,6,5,18,Spring,1,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,afternoon,14,6,5,18,Spring,1,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,evening,18,6,5,18,Spring,1,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,morning,9,0,5,19,Spring,0,0,Rainy,65.6,Peak,Yes
Historical,Kathmandu,afternoon,14,0,5,19,Spring,0,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,evening,18,0,5,19,Spring,0,0,Rainy,82.7,Peak,Yes
Historical,Kathmandu,morning,9,1,5,20,Spring,0,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,afternoon,14,1,5,20,Spring,0,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,evening,18,1,5,20,Spring,0,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,morning,9,2,5,21,Spring,0,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,afternoon,14,2,5,21,Spring,0,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,evening,18,2,5,21,Spring,0,0,Sunny,95.0,Peak,Yes
Historical,Kathmandu,morning,9,3,5,22,Spring,0,0,Rainy,62.3,Peak,Yes
Historical,Kathmandu,afternoon,14,3,5,22,Spring,0,0,Rainy,95.0,Peak,Yes
Historical,Kathmandu,evening,18,3,5,22,Spring,0,0,Cloudy,95.0,Peak,Yes
Historical,Kathmandu,morning,9,4,5,23,Spring,0,0,Cloudy,73.0,Peak,No
Historical,Kathmandu,afternoon,14,4,5,23,Spring,0,0,Cloudy,95.0,Peak,No
Historical,Kathmandu,evening,18,4,5,23,Spring,0,0,Sunny,95.0,Peak,No
Historical,Kathmandu,morning,9,5,5,24,Spring,1,0,Sunny,95.0,Peak,No
Historical,Kathmandu,afternoon,14,5,5,24,Spring,1,0,Cloudy,95.0,Peak,No
Historical,Kathmandu,evening,18,5,5,24,Spring,1,0,Rainy,95.0,Peak,No
Historical,Kathmandu,morning,9,6,5,25,Spring,1,0,Cloudy,95.0,Peak,No
Historical,Kathmandu,afternoon,14,6,5,25,Spring,1,0,Cloudy,95.0,Peak,No
Historical,Kathmandu,evening,18,6,5,25,Spring,1,0,Sunny,95.0,Peak,No
Historical,Kathmandu,morning,9,0,5,26,Spring,0,0,Sunny,85.3,Peak,No
Historical,Kathmandu,afternoon,14,0,5,26,Spring,0,0,Rainy,82.7,Peak,No
Historical,Kathmandu,evening,18,0,5,26,Spring,0,0,Sunny,95.0,Peak,No
Historical,Kathmandu,morning,9,1,5,27,Spring,0,0,Sunny,77.5,Peak,No
Historical,Kathmandu,afternoon,14,1,5,27,Spring,0,0,Rainy,73.1,Peak,No
Historical,Kathmandu,evening,18,1,5,27,Spring,0,0,Rainy,58.7,Peak,No
Historical,Kathmandu,morning,9,2,5,28,Spring,0,0,Sunny,76.8,Peak,No
Historical,Kathmandu,afternoon,14,2,5,28,Spring,0,0,Rainy,80.2,Peak,No
Historical,Kathmandu,evening,18,2,5,28,Spring,0,0,Cloudy,95.0,Peak,No
Historical,Kathmandu,morning,9,3,5,29,Spring,0,0,Sunny,80.7,Peak,No
Historical,Kathmandu,afternoon,14,3,5,29,Spring,0,0,Sunny,95.0,Peak,No
Historical,Kathmandu,evening,18,3,5,29,Spring,0,0,Cloudy,90.8,Peak,No
Historical,Kathmandu,morning,9,4,5,30,Spring,0,0,Sunny,80.8,Peak,No
Historical,Kathmandu,afternoon,14,4,5,30,Spring,0,0,Rainy,84.2,Peak,No
Historical,Kathmandu,evening,18,4,5,30,Spring,0,0,Sunny,95.0,Peak,No
Historical,Kathmandu,morning,9,5,5,31,Spring,1,0,Rainy,86.7,Peak,No
Historical,Kathmandu,afternoon,14,5,5,31,Spring,1,0,Rainy,95.0,Peak,No
Historical,Kathmandu,evening,18,5,5,31,Spring,1,0,Rainy,95.0,Peak,No
Historical,Kathmandu,morning,9,6,6,1,Summer,1,0,Cloudy,15.5,Low,No
Historical,Kathmandu,afternoon,14,6,6,1,Summer,1,0,Foggy,20.1,Low,No
Historical,Kathmandu,evening,18,6,6,1,Summer,1,0,Foggy,14.0,Low,No
Historical,Kathmandu,morning,9,0,6,2,Summer,0,0,Cloudy,7.8,Low,No
Historical,Kathmandu,afternoon,14,0,6,2,Summer,0,0,Foggy,10.5,Low,No
Historical,Kathmandu,evening,18,0,6,2,Summer,0,0,Foggy,7.9,Low,No
Historical,Kathmandu,morning,9,1,6,3,Summer,0,0,Foggy,6.3,Low,No
Historical,Kathmandu,afternoon,14,1,6,3,Summer,0,0,Foggy,12.2,Low,No
Historical,Kathmandu,evening,18,1,6,3,Summer,0,0,Foggy,8.8,Low,No
Historical,Kathmandu,morning,9,2,6,4,Summer,0,0,Cloudy,9.2,Low,No
Historical,Kathmandu,afternoon,14,2,6,4,Summer,0,0,Foggy,10.6,Low,No
Historical,Kathmandu,evening,18,2,6,4,Summer,0,0,Rainy,5.9,Low,No
Historical,Kathmandu,morning,9,3,6,5,Summer,0,0,Cloudy,9.2,Low,No
Historical,Kathmandu,afternoon,14,3,6,5,Summer,0,0,Cloudy,14.1,Low,No
Historical,Kathmandu,evening,18,3,6,5,Summer,0,0,Rainy,6.7,Low,No
Historical,Kathmandu,morning,9,4,6,6,Summer,0,0,Cloudy,9.2,Low,No
Historical,Kathmandu,afternoon,14,4,6,6,Summer,0,0,Rainy,8.6,Low,No
Historical,Kathmandu,evening,18,4,6,6,Summer,0,0,Foggy,8.5,Low,No
Historical,Kathmandu,morning,9,5,6,7,Summer,1,0,Foggy,11.6,Low,No
Historical,Kathmandu,afternoon,14,5,6,7,Summer,1,0,Cloudy,22.9,Low,No
Historical,Kathmandu,evening,18,5,6,7,Summer,1,0,Rainy,12.5,Low,No
Historical,Kathmandu,morning,9,6,6,8,Summer,1,0,Foggy,12.8,Low,No
Historical,Kathmandu,afternoon,14,6,6,8,Summer,1,0,Foggy,19.0,Low,No
Historical,Kathmandu,evening,18,6,6,8,Summer,1,0,Rainy,10.9,Low,No
Historical,Kathmandu,morning,9,0,6,9,Summer,0,0,Cloudy,8.7,Low,No
Historical,Kathmandu,afternoon,14,0,6,9,Summer,0,0,Cloudy,13.4,Low,No
Historical,Kathmandu,evening,18,0,6,9,Summer,0,0,Rainy,6.1,Low,No
Historical,Kathmandu,morning,9,1,6,10,Summer,0,0,Rainy,5.2,Low,No
Historical,Kathmandu,afternoon,14,1,6,10,Summer,0,0,Cloudy,15.6,Low,No
Historical,Kathmandu,evening,18,1,6,10,Summer,0,0,Rainy,6.7,Low,No
Historical,Kathmandu,morning,9,2,6,11,Summer,0,0,Rainy,5.0,Low,No
Historical,Kathmandu,afternoon,14,2,6,11,Summer,0,0,Cloudy,16.0,Low,No
Historical,Kathmandu,evening,18,2,6,11,Summer,0,0,Foggy,8.0,Low,No
Historical,Kathmandu,morning,9,3,6,12,Summer,0,0,Rainy,5.5,Low,No
Historical,Kathmandu,afternoon,14,3,6,12,Summer,0,0,Rainy,9.2,Low,No
Historical,Kathmandu,evening,18,3,6,12,Summer,0,0,Rainy,6.0,Low,No
Historical,Kathmandu,morning,9,4,6,13,Summer,0,0,Cloudy,9.0,Low,No
Historical,Kathmandu,afternoon,14,4,6,13,Summer,0,0,Foggy,10.7,Low,No
Historical,Kathmandu,evening,18,4,6,13,Summer,0,0,Cloudy,11.9,Low,No
Historical,Kathmandu,morning,9,5,6,14,Summer,1,0,Cloudy,14.7,Low,No
Historical,Kathmandu,afternoon,14,5,6,14,Summer,1,0,Cloudy,25.6,Low,No
Historical,Kathmandu,evening,18,5,6,14,Summer,1,0,Rainy,11.0,Low,No
Historical,Kathmandu,morning,9,6,6,15,Summer,1,0,Cloudy,14.9,Low,No
Historical,Kathmandu,afternoon,14,6,6,15,Summer,1,0,Cloudy,27.6,Low,No
Historical,Kathmandu,evening,18,6,6,15,Summer,1,0,Rainy,12.1,Low,No
Historical,Kathmandu,morning,9,0,6,16,Summer,0,0,Foggy,6.6,Low,No
Historical,Kathmandu,afternoon,14,0,6,16,Summer,0,0,Rainy,8.2,Low,No
Historical,Kathmandu,evening,18,0,6,16,Summer,0,0,Cloudy,10.8,Low,No
Historical,Kathmandu,morning,9,1,6,17,Summer,0,0,Rainy,5.0,Low,No
Historical,Kathmandu,afternoon,14,1,6,17,Summer,0,0,Foggy,11.3,Low,No
Historical,Kathmandu,evening,18,1,6,17,Summer,0,0,Rainy,7.0,Low,No
Historical,Kathmandu,morning,9,2,6,18,Summer,0,0,Foggy,6.6,Low,No
Historical,Kathmandu,afternoon,14,2,6,18,Summer,0,0,Rainy,9.0,Low,No
Historical,Kathmandu,evening,18,2,6,18,Summer,0,0,Foggy,7.9,Low,No
Historical,Kathmandu,morning,9,3,6,19,Summer,0,0,Foggy,7.3,Low,No
Historical,Kathmandu,afternoon,14,3,6,19,Summer,0,0,Foggy,11.1,Low,No
Historical,Kathmandu,evening,18,3,6,19,Summer,0,0,Foggy,8.6,Low,No
Historical,Kathmandu,morning,9,4,6,20,Summer,0,0,Rainy,5.2,Low,No
Historical,Kathmandu,afternoon,14,4,6,20,Summer,0,0,Rainy,9.5,Low,No
Historical,Kathmandu,evening,18,4,6,20,Summer,0,0,Cloudy,11.6,Low,No
Historical,Kathmandu,morning,9,5,6,21,Summer,1,0,Rainy,9.0,Low,No
Historical,Kathmandu,afternoon,14,5,6,21,Summer,1,0,Rainy,15.4,Low,No
Historical,Kathmandu,evening,18,5,6,21,Summer,1,0,Rainy,12.0,Low,No
Historical,Kathmandu,morning,9,6,6,22,Summer,1,0,Foggy,10.7,Low,No
Historical,Kathmandu,afternoon,14,6,6,22,Summer,1,0,Rainy,16.2,Low,No
Historical,Kathmandu,evening,18,6,6,22,Summer,1,0,Cloudy,19.3,Low,No
Historical,Kathmandu,morning,9,0,6,23,Summer,0,0,Cloudy,9.3,Low,No
Historical,Kathmandu,afternoon,14,0,6,23,Summer,0,0,Rainy,8.9,Low,No
Historical,Kathmandu,evening,18,0,6,23,Summer,0,0,Cloudy,11.5,Low,No
Historical,Kathmandu,morning,9,1,6,24,Summer,0,0,Cloudy,8.3,Low,No
Historical,Kathmandu,afternoon,14,1,6,24,Summer,0,0,Rainy,8.9,Low,No
Historical,Kathmandu,evening,18,1,6,24,Summer,0,0,Foggy,8.6,Low,No
Historical,Kathmandu,morning,9,2,6,25,Summer,0,0,Foggy,7.2,Low,No
Historical,Kathmandu,afternoon,14,2,6,25,Summer,0,0,Rainy,9.4,Low,No
Historical,Kathmandu,evening,18,2,6,25,Summer,0,0,Rainy,6.1,Low,No
Historical,Kathmandu,morning,9,3,6,26,Summer,0,0,Foggy,7.0,Low,No
Historical,Kathmandu,afternoon,14,3,6,26,Summer,0,0,Rainy,9.3,Low,No
Historical,Kathmandu,evening,18,3,6,26,Summer,0,0,Foggy,8.1,Low,No
Historical,Kathmandu,morning,9,4,6,27,Summer,0,0,Cloudy,8.3,Low,No
Historical,Kathmandu,afternoon,14,4,6,27,Summer,0,0,Rainy,8.9,Low,No
Historical,Kathmandu,evening,18,4,6,27,Summer,0,0,Foggy,9.4,Low,No
Historical,Kathmandu,morning,9,5,6,28,Summer,1,0,Foggy,11.3,Low,No
Historical,Kathmandu,afternoon,14,5,6,28,Summer,1,0,Foggy,20.7,Low,No
Historical,Kathmandu,evening,18,5,6,28,Summer,1,0,Cloudy,19.6,Low,No
Historical,Lalitpur,morning,9,4,6,28,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,afternoon,14,4,6,28,Summer,0,0,Rainy,7.1,Low,No
Historical,Lalitpur,evening,18,4,6,28,Summer,0,0,Rainy,5.8,Low,No
Historical,Lalitpur,morning,9,5,6,29,Summer,1,0,Foggy,9.7,Low,No
Historical,Lalitpur,afternoon,14,5,6,29,Summer,1,0,Foggy,16.8,Low,No
Historical,Lalitpur,evening,18,5,6,29,Summer,1,0,Rainy,8.6,Low,No
Historical,Lalitpur,morning,9,6,6,30,Summer,1,0,Foggy,9.1,Low,No
Historical,Lalitpur,afternoon,14,6,6,30,Summer,1,0,Cloudy,22.0,Low,No
Historical,Lalitpur,evening,18,6,6,30,Summer,1,0,Foggy,11.8,Low,No
Historical,Lalitpur,morning,9,0,7,1,Summer,0,0,Cloudy,5.0,Low,No
Historical,Lalitpur,afternoon,14,0,7,1,Summer,0,0,Rainy,5.2,Low,No
Historical,Lalitpur,evening,18,0,7,1,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,morning,9,1,7,2,Summer,0,0,Foggy,5.0,Low,No
Historical,Lalitpur,afternoon,14,1,7,2,Summer,0,0,Foggy,6.6,Low,No
Historical,Lalitpur,evening,18,1,7,2,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,morning,9,2,7,3,Summer,0,0,Foggy,5.0,Low,No
Historical,Lalitpur,afternoon,14,2,7,3,Summer,0,0,Cloudy,7.4,Low,No
Historical,Lalitpur,evening,18,2,7,3,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,morning,9,3,7,4,Summer,0,0,Foggy,5.0,Low,No
Historical,Lalitpur,afternoon,14,3,7,4,Summer,0,0,Foggy,6.6,Low,No
Historical,Lalitpur,evening,18,3,7,4,Summer,0,0,Cloudy,6.2,Low,No
Historical,Lalitpur,morning,9,4,7,5,Summer,0,0,Cloudy,5.0,Low,No
Historical,Lalitpur,afternoon,14,4,7,5,Summer,0,0,Cloudy,8.4,Low,No
Historical,Lalitpur,evening,18,4,7,5,Summer,0,0,Foggy,5.0,Low,No
Historical,Lalitpur,morning,9,5,7,6,Summer,1,0,Cloudy,8.3,Low,No
Historical,Lalitpur,afternoon,14,5,7,6,Summer,1,0,Rainy,9.2,Low,No
Historical,Lalitpur,evening,18,5,7,6,Summer,1,0,Cloudy,11.6,Low,No
Historical,Lalitpur,morning,9,6,7,7,Summer,1,0,Rainy,5.3,Low,No
Historical,Lalitpur,afternoon,14,6,7,7,Summer,1,0,Rainy,8.7,Low,No
Historical,Lalitpur,evening,18,6,7,7,Summer,1,0,Cloudy,11.0,Low,No
Historical,Lalitpur,morning,9,0,7,8,Summer,0,0,Cloudy,5.0,Low,No
Historical,Lalitpur,afternoon,14,0,7,8,Summer,0,0,Cloudy,7.3,Low,No
Historical,Lalitpur,evening,18,0,7,8,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,morning,9,1,7,9,Summer,0,0,Cloudy,5.0,Low,No
Historical,Lalitpur,afternoon,14,1,7,9,Summer,0,0,Foggy,6.0,Low,No
Historical,Lalitpur,evening,18,1,7,9,Summer,0,0,Foggy,5.0,Low,No
Historical,Lalitpur,morning,9,2,7,10,Summer,0,0,Foggy,5.0,Low,No
Historical,Lalitpur,afternoon,14,2,7,10,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,evening,18,2,7,10,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,morning,9,3,7,11,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,afternoon,14,3,7,11,Summer,0,0,Foggy,6.0,Low,No
Historical,Lalitpur,evening,18,3,7,11,Summer,0,0,Foggy,5.3,Low,No
Historical,Lalitpur,morning,9,4,7,12,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,afternoon,14,4,7,12,Summer,0,0,Cloudy,8.3,Low,No
Historical,Lalitpur,evening,18,4,7,12,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,morning,9,5,7,13,Summer,1,0,Cloudy,7.8,Low,No
Historical,Lalitpur,afternoon,14,5,7,13,Summer,1,0,Rainy,9.2,Low,No
Historical,Lalitpur,evening,18,5,7,13,Summer,1,0,Rainy,6.5,Low,No
Historical,Lalitpur,morning,9,6,7,14,Summer,1,0,Cloudy,7.6,Low,No
Historical,Lalitpur,afternoon,14,6,7,14,Summer,1,0,Rainy,9.0,Low,No
Historical,Lalitpur,evening,18,6,7,14,Summer,1,0,Foggy,7.8,Low,No
Historical,Lalitpur,morning,9,0,7,15,Summer,0,0,Cloudy,5.0,Low,No
Historical,Lalitpur,afternoon,14,0,7,15,Summer,0,0,Rainy,5.2,Low,No
Historical,Lalitpur,evening,18,0,7,15,Summer,0,0,Foggy,5.0,Low,No
Historical,Lalitpur,morning,9,1,7,16,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,afternoon,14,1,7,16,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,evening,18,1,7,16,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,morning,9,2,7,17,Summer,0,0,Cloudy,5.0,Low,No
Historical,Lalitpur,afternoon,14,2,7,17,Summer,0,0,Cloudy,7.4,Low,No
Historical,Lalitpur,evening,18,2,7,17,Summer,0,0,Cloudy,5.5,Low,No
Historical,Lalitpur,morning,9,3,7,18,Summer,0,0,Foggy,5.0,Low,No
Historical,Lalitpur,afternoon,14,3,7,18,Summer,0,0,Cloudy,8.5,Low,No
Historical,Lalitpur,evening,18,3,7,18,Summer,0,0,Cloudy,5.5,Low,No
Historical,Lalitpur,morning,9,4,7,19,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,afternoon,14,4,7,19,Summer,0,0,Foggy,6.4,Low,No
Historical,Lalitpur,evening,18,4,7,19,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,morning,9,5,7,20,Summer,1,0,Foggy,6.6,Low,No
Historical,Lalitpur,afternoon,14,5,7,20,Summer,1,0,Rainy,8.2,Low,No
Historical,Lalitpur,evening,18,5,7,20,Summer,1,0,Rainy,5.8,Low,No
Historical,Lalitpur,morning,9,6,7,21,Summer,1,0,Cloudy,8.8,Low,No
Historical,Lalitpur,afternoon,14,6,7,21,Summer,1,0,Foggy,10.4,Low,No
Historical,Lalitpur,evening,18,6,7,21,Summer,1,0,Rainy,6.4,Low,No
Historical,Lalitpur,morning,9,0,7,22,Summer,0,0,Foggy,5.0,Low,No
Historical,Lalitpur,afternoon,14,0,7,22,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,evening,18,0,7,22,Summer,0,0,Cloudy,5.6,Low,No
Historical,Lalitpur,morning,9,1,7,23,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,afternoon,14,1,7,23,Summer,0,0,Foggy,6.7,Low,No
Historical,Lalitpur,evening,18,1,7,23,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,morning,9,2,7,24,Summer,0,0,Cloudy,5.0,Low,No
Historical,Lalitpur,afternoon,14,2,7,24,Summer,0,0,Rainy,5.3,Low,No
Historical,Lalitpur,evening,18,2,7,24,Summer,0,0,Foggy,5.2,Low,No
Historical,Lalitpur,morning,9,3,7,25,Summer,0,0,Foggy,5.0,Low,No
Historical,Lalitpur,afternoon,14,3,7,25,Summer,0,0,Cloudy,8.1,Low,No
Historical,Lalitpur,evening,18,3,7,25,Summer,0,0,Cloudy,6.1,Low,No
Historical,Lalitpur,morning,9,4,7,26,Summer,0,0,Foggy,5.0,Low,No
Historical,Lalitpur,afternoon,14,4,7,26,Summer,0,0,Foggy,5.9,Low,No
Historical,Lalitpur,evening,18,4,7,26,Summer,0,0,Foggy,5.0,Low,No
Historical,Lalitpur,morning,9,5,7,27,Summer,1,0,Rainy,5.0,Low,No
Historical,Lalitpur,afternoon,14,5,7,27,Summer,1,0,Rainy,7.7,Low,No
Historical,Lalitpur,evening,18,5,7,27,Summer,1,0,Foggy,8.0,Low,No
Historical,Lalitpur,morning,9,6,7,28,Summer,1,0,Foggy,7.0,Low,No
Historical,Lalitpur,afternoon,14,6,7,28,Summer,1,0,Rainy,8.3,Low,No
Historical,Lalitpur,evening,18,6,7,28,Summer,1,0,Foggy,8.9,Low,No
Historical,Lalitpur,morning,9,0,7,29,Summer,0,0,Cloudy,5.1,Low,No
Historical,Lalitpur,afternoon,14,0,7,29,Summer,0,0,Foggy,6.8,Low,No
Historical,Lalitpur,evening,18,0,7,29,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,morning,9,1,7,30,Summer,0,0,Cloudy,5.0,Low,No
Historical,Lalitpur,afternoon,14,1,7,30,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,evening,18,1,7,30,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,morning,9,2,7,31,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,afternoon,14,2,7,31,Summer,0,0,Cloudy,7.8,Low,No
Historical,Lalitpur,evening,18,2,7,31,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,morning,9,3,8,1,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,afternoon,14,3,8,1,Summer,0,0,Foggy,9.0,Low,No
Historical,Lalitpur,evening,18,3,8,1,Summer,0,0,Foggy,7.3,Low,No
Historical,Lalitpur,morning,9,4,8,2,Summer,0,0,Foggy,5.7,Low,No
Historical,Lalitpur,afternoon,14,4,8,2,Summer,0,0,Rainy,7.1,Low,No
Historical,Lalitpur,evening,18,4,8,2,Summer,0,0,Rainy,5.0,Low,No
Historical,Lalitpur,morning,9,5,8,3,Summer,1,0,Cloudy,12.8,Low,No
Historical,Lalitpur,afternoon,14,5,8,3,Summer,1,0,Cloudy,23.1,Low,No
